id,token,pair,ath,timestamp,isRug,isHoneyPot,sell_tax,buy_tax,lp_pool,fdv,pooled_weth,gas,volume_1,volume_2,volume_3,volume_4,volume_5,volume_6,volume_7,volume_8,volume_9,volume_10,volume_11,volume_12,volume_13,volume_14,volume_15,volume_1_5,volume_1_10,volume_1_15,volume_1_30,volume_1_60,to_peak_5,to_peak_10,to_peak_15
99,0x592b34d7047bdd2eb9a79f373530351487ed9c54,0xd2823c7d90b26c2637812201ff83c07e3ecce7e9,1277,1654878664,1,1,0,0,2.00E-18,168865,30.1,,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,352,352,14031,0,1265,1265,1265
100,0x05ddd13a5d05dba84bb4e0fa333e80a5acbddcef,0xde010722eeef0f3aae3524dbf094b4b1551acf06,283,1654877821,0,0,0,0,1.97065527,7388,2.89,,1529,820,343,333,1141,294,1060,144,171,85,0,171,85,0,0,4166,5920,6176,8676,0,35,80,69
101,0xe46bef1e7f58c88da27a080b8edc5712d7967332,0x04b8d983edece7ce4f672ad3b7096e2e1df00796,-7,1654876620,1,1,0,0,0,993889,1.9,,1908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1908,1908,1908,501285,0,-9,-9,-9
102,0x672e0a50dca95083127a43cade6e8f4fd6db9ebb,0xd98818d62cceef6b478c115e71e28cbb47dd2848,140,1654875062,0,0,0,0,11.24042823,110880,14.28,,481,343,2132,694,697,860,4266,414,1548,3280,2291,103,529,771,2173,4347,14715,20582,35341,0,86,24,18
103,0xd731abbdd6050083f6e0032247fcec3f1f429430,0xda871e1d4f8ef02be5df97cbc3400e7574d0c01b,183,1654874883,1,0,0,0,7.38E-08,7265,4.12,,212,227,309,612,86,306,222,346,0,0,0,125,0,487,1414,1446,2320,4346,7557,0,106,69,14
104,0xe46bef1e7f58c88da27a080b8edc5712d7967332,0xad863c9d7fec7b93311495bae6ff615788fe0492,37655,1654874042,1,1,0,0,4.37E-14,1235538,1.15,,260,86,0,0,259,608,36794,978052,172,344,344,1182,344409,5419,86,605,1016575,1368015,1410456,0,27362,11493,4246
105,0x1026869696e858691ec5fb80f9901f39456491c5,0x9351fcd45aa227a4dfc0e10b7284d7363bad05a1,417,1654871585,1,0,0,0,3.92E-14,4618,2.52,,34,0,0,52,34,86,0,295,260,0,347,0,0,1657,174,120,761,2939,5333,0,396,383,89
106,0x8ef33bbd259a71fddedcb4235e4ec800fd9d8faf,0xaea3619d2186569c23b63ebf8ba4e253d62ebf61,217,1654862762,1,0,0,0,0.01994,4748,2.54,,70,88,354,265,177,166,0,415,0,159,791,61,0,265,0,954,1694,2811,0,0,125,70,39
107,0xb3d645c84372bd055f6c049ac7a17e18e00c7429,0x3962cf3fb1e7bb4071d297657649df3f5e8d1d15,235,1654862762,0,0,0,0,4.544261434,7764,4.33,,2273,1809,265,488,442,0,0,0,70,3140,230,280,0,403,0,5277,8487,9400,11750,0,13,3,3
108,0x9f2c87555cb9702a0d1745359d5ebfb57e52717a,0x1d15053df7f4868a43725b94fed5f098a975d553,193,1654861800,0,0,0,0,2.001442811,4862,2.33,,785,161,508,150,256,0,495,177,0,0,1722,0,120,0,0,1860,2532,4374,5782,0,37,21,21
109,0x5b76e6c0e6f5acadd5e5afea21cd36ab2f3f01e9,0x1da2d061b348d2dd32d958d0df734fb8881015d4,1,1654860540,1,1,0,0,7.70E-17,10100,4.02,,88,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0x9150aa683da01659cb9e57b404612059718adbdf,0x81d7e0631557c6d333457a52549b727b04bc6f62,225,1654860362,1,1,0,0,7.83E-16,396704,2.15,,265,855,88,1366,627,2892,0,0,0,0,0,1073,0,760,1990,3201,6093,9916,0,0,0,41,227
111,0xca9abfbf47bd467ea8d545c2a52664d0b1d12c31,0xdb1875396b9dd8ad9eb8d1cb9df42bfa0270adf7,4684,1654858920,0,0,0,0,426.1744962,6330,3.21,,379,0,138,0,0,0,0,0,0,88,0,0,265,0,0,517,605,870,23434,0,4684,4090,4684
112,0x0e2c8aeb96c1d7281ff1b1e2c5b2972de125697b,0xef449aef09f3f9e695feef59f8b95625e7e54e8f,5,1654858200,1,1,0,0,1.50E-16,4337,2.37,,130,0,0,0,348,0,0,0,0,0,0,0,0,0,0,478,478,478,0,0,1,5,5
113,0x73a3916cef106484cd670612a8918cc13a2fa514,0x09b6a6837907d0184dd2ebb19e58f03b60454b14,1342,1654856100,0,0,0,0,0.954444906,1425,0.75,,90,265,253,88,176,159,70,175,0,0,0,176,0,0,0,872,1276,1452,2598,0,470,362,362
114,0x43d3bbbb9612f38aa88c58890741b312fc1618f9,0xe4441fcf7c592782f65dc16c62a62cf55222950c,4,1654854544,1,0,0,0,0.001002915,9944,5.02,,35,88,17,0,0,0,0,0,0,0,0,0,0,0,0,140,140,140,0,0,2,2,2
115,0x6fc461afeed442821ef72c32e7aa7cfdd1da6ad2,0x90f8b6a39d3f532c5f88cdc56dd446ff6b28fef1,110,1654853340,0,0,0,0,1.910584116,5270,2.66,,1882,124,0,88,0,1062,115,220,602,504,59,0,35,0,0,2094,4597,4691,0,0,4,58,58
116,0xae0697e441f659df2b61c69ec4895cc27bf8ebbb,0x7a511dcd9e52471104f2c5bceea56eeb3ee21b28,149,1654852141,0,0,0,0,1.290953999,1905,0.95,,119,335,696,80,0,0,0,43,194,0,53,0,0,83,0,1230,1467,1603,2217,0,3,3,0
117,0xfde8bf02efc034e7d19cd7d50678400416e97f70,0x0fe1aa494356da10d06ee1b4aa85bd35c7b26713,132,1654851361,0,0,0,0,0.879008015,4029,2.07,,119,1381,266,206,91,0,89,862,635,123,463,0,301,0,209,2063,3772,4745,6586,0,0,0,-14
118,0x2aca170d6eec2c72efb9c3c1fa28f5df63378206,0xef309c1ac2a2b7bb64ce19bf602c8ad5e5898fef,1702,1654839842,0,0,0,0,2.336853262,3687,2.13,,225,883,1631,0,236,394,286,604,179,0,627,1722,751,358,1004,2975,4438,8900,19269,0,461,328,139
119,0xde13dbebf5ae9bc2975aa9427b42b3ab6f700b04,0xcfb5eabefb0e2a76d5c274c4be2850342c82b510,236,1654839600,1,1,0,0,1.35E-12,520381,81.3,,2894,1315,566,1839,0,3665,2471,0,1233,0,5446,780,0,1209,14178,6614,13983,35596,0,0,212,189,119
120,0x4e4a47cac6a28a62dcc20990ed2cda9bc659469f,0x87def0340884ce4736da5d9335cb3c66705e116f,219,1654837922,1,1,0,0,0,79752763,24.33,,275,88,0,0,0,0,0,62,0,197,0,0,0,0,0,363,622,622,2136,0,216,213,216
121,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,0x021ab4a498448d2612dfb4b93b9e4ed19729df54,-9,1654835825,1,1,0,0,0,157033620,0.83,,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,211,211,501,0,-9,-9,-9
122,0xc968cae0d9e23705ef60b9aab1c55a310ab7633b,0x63f04a897bb3edb96c548174a41f4e9a10257df5,219,1654835584,1,0,0,0,9.36E-05,3391,1.6,,179,0,3,0,0,0,179,0,0,0,0,0,0,0,0,182,361,361,361,0,219,199,199
123,0xada6f3a33757c6cdd473a4937de67542f09885e9,0x5c71383a99c9d86fd732fdb9b114a960227b4166,34,1654834082,1,1,0,0,1.00E-18,12761,7.09,,305,4095,3904,53,0,0,179,0,3908,129,0,17,0,4215,0,8357,12573,16805,0,0,21,15,3
124,0x88ac5a4a1f52ff48fb4c5d22b1e0db00f4ff023a,0x5ccc99ffeab85ac36d1149b9c9f3b2e5e44cb3bc,5,1654833122,1,1,0,0,1.00E-18,33491,18.03,,62,294,269,341,512,0,0,0,0,0,0,0,0,0,0,1478,0,0,0,0,0,0,0
125,0x80271a13752b6b836390eada082a529f59cad94f,0x3693155583f3d1f236051967e47b4bab6b977ed3,72,1654832104,0,0,0,0,0.995970814,2445,1.15,,269,0,0,0,0,89,0,0,0,81,0,0,0,0,0,269,439,439,439,0,72,39,72
126,0xa30ac7093a38de158410d6904cff27fc74b46539,0xbf38624c3674c1d5ac86cab45931b7f69d3d5458,0,1654831982,1,1,0,0,1.13E-13,2403,1.13,,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0x5b113e8d04cf932e3fe7d93dfb6a8b8df578e396,0xd6c3266d8fe6a0ace9a7059a901be8c10802bca7,63,1654831982,0,0,0,0,0.929620251,2445,1.15,,269,0,0,0,35,0,0,0,0,0,0,0,0,0,0,304,304,304,304,0,40,63,63
128,0x5a939b023900978c69bf2178f5f8b19f833e99d1,0xd9167522c3f288b62388507281bed3fa9730b0a1,38,1654830845,1,0,0,0,0.01162749,5440,3.08,,439,226,193,173,0,310,224,0,0,0,0,0,0,0,0,1031,0,0,0,0,0,0,0
129,0xa822efa8f49e463f34b65c8dcaaf7a10a3626c9a,0x1daa2ce9cd1371143819f700280ebccda23e8390,939,1654828802,1,1,0,0,2.00E-18,78265,20.4,,713,0,2698,0,4542,178,1413,1871,196,0,828,677,2405,953,534,7953,11611,17008,33134,0,619,569,391
130,0xa1a7a1c19e6cc4c79ea5f4b344181cf1be07e6d6,0x9eea673373f7993fb5bd400312c42e95d90a0fc0,225,1654820405,0,0,0,0,1.389908779,8156,1.68,,67,1358,1716,123,0,0,177,956,468,88,0,0,0,1558,88,3264,4953,6599,7301,0,54,141,119
131,0xafcee97c34f8410bb7ece1e373f3126617e48241,0xa1dd1f78616b9fc036bd2b766523315f06814cbb,1259,1654820403,0,0,0,0,1.161682981,1801,1.47,,827,4580,4058,425,302,0,353,0,291,1162,487,265,275,423,123,10192,11998,13571,15771,0,228,190,101
132,0x2aace041e662ad4d6928c9e5e3a346bfcdcc573f,0x4dc25fe45ebba7a88d0a1daaf04dedc97449da7c,641,1654732264,1,0,0,0,0.000503321,35980,10.05,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0x61d02785ca8a1296b271d7a38817654d53d29946,0x331893ddb285f7a612eb419236d6d16946fc64f3,138,1654732142,1,0,0,0,8.28E-14,4754,2.66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0xbf12742b136cfccfc23e9673bdb31b68b656558e,0x2bf2e913443a6630ec511e9d81d1c1fb743d673c,123,1654729861,1,0,0,0,0.015107887,4571,2.72,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0x31c355792ba5bff7f0319470d6cae90cb98fb356,0xfaaf476551465039e70b6936248320edb4392cee,3544,1654728602,0,0,0,0,1.485418662,1899,1.03,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0xa79bf3439530b979eb347910e20c83f4c6ec4ff7,0xcf01280478f16d59a9366ccfa65ce7e3c521cff5,21,1654807981,1,0,0,0,0.001475026,3213,1.68,,321,0,89,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0xe68bd4705011f032d5f5488cae6ccd7ae0ee3aa4,0x59dd8bfe94ef275a5e4359f93a4b6a4a5b1b7666,4342,1654804681,1,1,0,0,4.25E-07,854474,1.59,,1053,27712,14780,2489,14724,3317,0,22,0,0,0,0,0,379,0,60758,64097,64476,0,0,1140,1667,1667
138,0xe68bd4705011f032d5f5488cae6ccd7ae0ee3aa4,0xe5ba471dc4d14a8913a6b3b78a71cd0adab98cfb,224,1654804680,1,1,0,0,0,277578,40.06,,3802,12705,15560,1913,6719,1304,1787,7911,6287,3480,7900,10809,21563,20776,4073,40699,61468,126589,278082,0,149,117,48
139,0xdc4e535a0a9fe553e8b72019408ae57f950459c1,0x1f5cd17d11484cf59c3f8ccbb6b7485079326828,55,1654800964,1,1,0,0,2.70E-13,16292,9.05,,80,195,5483,5015,268,89,502,0,56,0,0,179,152,6135,0,11041,11688,18154,18451,0,36,29,29
140,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,0x8d132e304d697dbec65fc41fdab9cf6404e0dd1c,39614,1654800123,1,1,0,0,0,1802316,1,,4,0,0,0,0,244,1109,7880,2000,7041,5541,12618,549,0,2320,4,18278,39306,322893,0,39614,65,120
141,0x5da441a9d44fff6f3bcd2536be063bd1f98f4825,0x1e4a67df58581b7d1c78f61e924d94c42c257875,345,1654799702,0,0,0,0,8.866506675,10875,6.09,,1175,1380,339,176,0,0,0,0,180,0,0,0,399,71,0,3070,3250,3720,7731,0,174,174,174
142,0xb244574f23cb215f1c91caaf9d41e4d5ea365a86,0x98073fc6ccfb9e93aaaf61acd3052cd50c10296b,40,1654799644,0,0,0,0,2.005680619,3625,2,,35,539,0,0,0,0,0,0,0,0,0,0,0,0,0,574,574,574,1332,0,22,22,22
143,0x04487444b2d3adf07f4b8f55dae9ff27c94a5afd,0x997b1231acd479f672a9bdca7fa8fd8d3ff76624,110,1654797482,1,0,0,0,0.234266197,45961,20.03,,6671,4964,3979,2464,3126,1171,0,0,54,0,0,54,0,0,0,21204,0,0,0,0,18,17,0
144,0xedfb2f23233e4c7b02a87da7171319159938d4ef,0x456b759687aaf8ed4cfcf4d22efeb9b1545dc609,60,1654794124,0,0,0,0,7007862.478,18001,8.12,,454,0,0,0,0,0,0,3487,180,361,0,362,0,2273,0,454,4482,7117,19298,0,60,39,60
145,0x18d20a9fd597bf1bba87c26c3db6c24232abe91f,0x47a6df38e445a534674b942bb32fe4971150ac76,75,1654791360,1,0,0,0,6.56E-05,5459,3.23,,862,383,317,270,486,122,162,0,89,71,168,6881,0,0,0,2318,0,0,0,0,0,9,0
146,0x3c3f0dd5846de6e6564722040a954aa896566f91,0x4fc883848e6aa45c72428ed6515f32ccc8efe7f1,155,1654790284,1,1,0,0,4.00E-17,7497,2.49,,2067,224,979,172,425,0,0,89,0,0,0,363,280,91,0,3867,3956,4690,0,0,26,26,26
147,0x65ded4c951e9a20cdbbf4b8a6536e5027d391fe4,0x66bb48c0f79225d7b8fc612d81b8e54cb53f6ac8,234,1654789382,1,0,0,0,0.124878691,37119,8.25,,448,1119,2296,0,3444,1166,2692,879,179,452,0,628,17,0,0,7307,12675,13320,0,0,76,-2,1
148,0x88d844e2547a3f84fc3a600abe42af04de702d62,0x90a10c55a5a63012ccadf08f0b140d4323fce1f3,244,1654788062,0,0,0,0,1.999304985,5254,2.4,,531,0,0,0,0,178,972,0,178,158,178,0,0,894,500,531,2017,3589,6199,0,244,110,41
149,0xbce4841799872abbdb39be36672dc0c693ac83b3,0x49f8b7acc8d4826ca455857dabe682fcadcd23f4,13,1654787465,1,1,0,0,1.00E-18,18032,10.05,,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,89,0,0,13,13,13
150,0xb9c2ef069be8a03bfd41de8758fa770ec29898cd,0xed9abcf90d1538c4686ce67aa872583947af25b7,193,1654786563,1,0,0,0,0.008140548,5440,3.37,,1029,107,1003,35,558,250,0,411,89,152,322,0,9408,28,0,2732,3634,13392,0,0,42,6,6
151,0xc3458a8ce50e817c7f2f51aecc6de1e4ed0131d0,0xe22e1238b080c17f5c83725f1fd26d0f2076d4d0,19,1654785720,1,1,0,0,8241943.852,6324,3.48,,861,0,179,0,0,0,0,0,0,0,0,0,0,0,0,1040,1040,1040,0,0,19,19,19
152,0x9044543ac70d6ab1c34a9ba20e607697d4b120cc,0x9fc128e6d24e8a76fbc31adc16ce4f892665c9f0,48,1654784464,1,1,0,0,1.61E-15,4077,2.15,,484,177,0,269,306,0,42,0,0,0,0,0,0,17,0,1236,1278,1295,0,0,1,1,0
153,0xecfc2db13958c9c02bc8aed879393abdb399b881,0x536a4d26b24548a3b87d7902ca1214c1595d4284,380,1654783922,0,0,0,0,9.120908295,4729,2.26,,285,814,71,53,546,0,0,711,0,215,58,792,645,512,0,1769,2695,4702,12292,0,149,84,76
154,0xb5e3afa22eb1acb96a4f582bc9958feadc8ae9a7,0x0923da53ac1466049ce3f7ae01d48818979dacc4,-98,1654782302,1,1,0,0,1.20E-17,4816,3.12,,837,531,176,0,0,0,0,0,0,172,251,0,0,0,0,1544,0,0,0,0,-99,-99,0
155,0x4c43afa8b483c74cb417338a0f87dc2adda7cdf4,0x6c647e0ac21a77cf81639893695b6ae66bb1ee06,56,1654780021,1,1,0,0,1.56E-15,4015,2.25,,1455,0,179,179,0,653,0,0,0,0,0,0,0,0,0,1813,0,0,0,0,8,0,0
156,0x2b0704951239577c63b47deb6a8508db84c253ef,0xe47adae0a20cc3ab3d82e828e64337481384ae22,549,1654778104,1,1,0,0,1.00E-18,54082,21,,6291,0,26938,0,2243,987,0,0,6821,4485,1794,17944,0,0,0,35472,0,0,0,0,78,33,0
157,0xeb48070716e4efb0f981145fdaccd76e71c2b2ec,0x432680080778eaccd0347427f73af5c806f4503c,26,1654777021,1,1,0,0,7902364.881,5749,3.05,,81,215,180,0,0,0,0,0,0,0,0,0,0,0,0,476,476,476,584,0,14,14,14
158,0xc85ff37a86f9e5b4bd6d6f96ee77f7cb82cc2a02,0x8862e2ea7fc090b92d293818e72d1bf646c416db,1803,1654776300,1,0,0,0,0.00872564,4023,2.13,,886,308,279,233,126,0,119,0,0,0,0,0,90,0,0,1832,1951,2041,6298,0,1027,1027,1033
159,0xda4b624891bcdfcddfaf42c5beda6dd9f1fc6545,0xfdf4a340134d03e6907d596c52d58026b12c34b5,117,1654775343,0,0,0,0,9.36971E+11,11227,4.36,,5039,3092,416,959,590,1870,1250,493,1394,524,0,144,0,902,0,10096,15627,16673,19381,0,-15,0,-3
160,0xa6f45efc3d9ce3c85c3d3c73e4bf1555a6de2de4,0xbc4f6e35a5e7ab08e9a599d57b9eb2094d18158a,93,1654775105,0,0,0,0,1.939462898,7106,2.74,,1336,54,0,0,181,0,1216,0,0,84,81,224,0,69,0,1571,2871,3245,4156,0,0,66,4
161,0x66d045fc82d94a32e9cb46296b8054ceff84e628,0xc82dec03a8d0fc8e00dd07c9875c7d0102fddba9,864,1654773181,0,0,0,0,4.405279584,9122,4.37,,577,571,0,54,312,90,0,0,356,0,0,0,0,0,92,1514,1960,2052,2903,0,624,665,717
162,0x52441afa80cd3a6b44c76ec3e8adfe0f34ce5e9a,0x9ffa7276c6427ef7fc9fca688def2d852d69c4e7,3,1654772762,1,1,0,0,4.30E-14,3366,1.85,,93,36,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0xd36471f8519846c3e29987a2db221a6cbcca8d73,0x19e10f45f30fd1780969cea1a5332d39ec1200f1,155,1654771802,0,0,0,0,7.466159926,5056,2.6,,172,90,0,0,0,1084,0,72,0,245,0,381,0,0,218,262,1663,2262,4877,0,145,47,24
164,0x1943f5f69ac5a2af3451259860a77191a540c33f,0x1761656016ee85b4b57d98be91e723ed5b815468,281,1654770900,0,0,0,0,2.007439768,5939,2.48,,1793,596,493,908,181,363,0,938,141,0,855,323,90,181,181,3971,5413,7043,10038,0,7,2,51
165,0xf24888f374c1626764aa578bb810f9669d6c7547,0xaaee28c8ed804765df22d94ce7370cf12ae75d7c,0,1654769765,0,0,0,0,1E+14,10968,6.02,,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,36,36,0,0,0,0
166,0x6702997fb8ea08ae6874390692d1dbb3a654ad3e,0x6136d2943d9282ef8423ba5c343d89198c20d94f,259,1654769581,0,0,0,0,5.048778228,5940,4.02,,1861,1783,363,361,363,363,0,1864,181,475,0,0,172,90,0,4731,0,0,0,0,10,31,0
167,0x6b01725430f93b419c6d2a4b97305b29d04f8d41,0x638e672948ba6a0df98f636d338a56e1cb849b45,39,1654769162,1,1,0,0,6.16E-14,5520,3.03,,562,67,206,0,121,181,90,0,90,0,186,92,136,0,0,956,1317,1731,1731,0,11,3,3
168,0x37bdbf7bbfd51162b602bc0aee60b003e1a3457b,0x51f31ea6860389ce6e57c715fc4e0e18fdad98d0,56,1654768565,0,0,0,0,2.127654283,3717,2.08,,688,315,159,0,97,102,0,0,0,0,259,0,0,0,0,1259,1361,1620,1698,0,8,8,10
169,0x798eeceb41a75697cc880cacc14559470e9287c5,0xaaf21a3e8d1b8c8b0dd256f6a1091642f8f8f66c,278,1654768080,0,0,0,0,2.01470663,6914,2.83,,1510,693,326,22,201,0,1769,305,700,1089,474,385,0,1072,107,2752,6615,8653,10369,0,27,34,21
170,0x86b992266ca333e680226cc6c2e03644bedee5df,0x3cd1b7800db9e75b88db2fb71c943a38b695e1c5,148,1654767301,1,1,0,0,1.00E-18,3679,2,,1204,1474,365,803,91,0,0,0,0,0,0,0,0,0,0,3937,0,0,0,0,21,0,0
171,0xd1b9608e184672f4e76a24d293af71b4efd2b239,0xb098439d6cf6a3f1af31b6dbf6709ebffe861e34,326,1654765681,1,1,0,0,1.27E-12,59958,16.87,,3389,4163,181,2234,5002,0,3234,0,0,907,1157,0,574,2661,3572,14969,19110,27074,0,0,121,82,32
172,0xf02a7d02049ad6e7b88a24b67562fa0214105141,0xb26a505169f561ce317329b69f1b767a2ebb2825,48,1654765261,1,0,0,0,0.000918631,9227,3.06,,1669,435,303,1837,402,476,271,543,90,308,544,1183,173,214,247,4646,6334,8695,9201,0,53,2,115
173,0x43d0a8bd5b892428c6bc432cac54900469d1d766,0x332b80287296dea676671b806a74d344dc1b5d7c,385,1654765024,0,0,0,0,1.237200263,1862,1.02,,52,93,52,27,156,151,131,96,165,315,533,215,83,72,0,380,1238,2141,4077,0,263,84,4
174,0x50cbe473835f5bcc6fe5c6cddf041eb37feb29ab,0x9fc2afe0fcb7e1301629d981f4908732dd7d5021,357,1654763280,1,0,0,0,0.000210272,5573,3.01,,18,541,0,1165,180,850,0,0,542,624,587,180,253,0,0,1904,3920,4940,5789,0,147,74,74
175,0x5b34dd299adfe2cb704831d07e09c6fcc0243b23,0xd061a84417f7bf4acc92cccd23f1ffbb5ea9fbff,224,1654762920,1,1,0,0,1.00E-18,181734,40.05,,98,0,8353,3572,2641,552,4331,44,0,90,3293,1578,0,0,0,14664,19681,24552,0,0,126,101,101
176,0x71ef055d91d13f2fc6bccfa8150b2c827dc1a128,0x02bb30de0d3b0ca7964d100e55f552c904cd6b8c,11,1654760403,0,0,0,0,2.546069977,4349,2.41,,53,0,137,0,0,71,0,0,136,0,0,0,0,0,99,190,397,496,0,0,10,10,3
177,0x71a28feaee902966dc8d355e7b8aa427d421e7e0,0xd9b375f1a0a2bb32c7ac899c9f43bef894a362eb,461,1654760164,1,1,0,0,0,2847735,3.06,,655,0,0,978,792,355,0,0,0,0,359,0,1081,902,0,2425,2780,5122,10901,0,425,459,459
178,0x414874b4c87cca13e478bdd1fe91a5fe9b08bdf4,0x09de1d819b48501d85f2e53c1a3d2cce883518e9,16,1654757340,1,1,0,0,1.00E-18,18231,5.1,,376,0,187,102,0,179,0,0,0,0,0,0,0,0,0,665,0,0,0,0,7,0,0
179,0x9d2616cb81ab867c7aa59a556f730e3e2d97473f,0x99668c1790db3137e2c8cb79441a0cd0c27040bd,40,1654757040,0,0,0,0,1.886065163,4114,2.09,,493,80,0,71,0,151,134,199,0,0,0,253,0,343,138,644,1128,1862,0,0,31,21,37
180,0x3d5673d1ea8fbc6b3c37ccb6c955d52bc3cb042c,0xe873ac656766e7b6f1f2823d071f3caf2f9eee94,120,1654756505,1,1,0,0,1.00E-18,182558,60.69,,5614,2316,0,8778,1737,668,1029,0,0,1320,5669,130,96,1951,539,18445,21462,29847,0,0,63,57,38
181,0x35a4ccc62315d701ec3ba878f445651a2e3357ab,0x9684267a49fa8ee94e60be4493e21ef3979ba717,622,1654756262,0,0,0,0,10.4839155,18230,10.6,,1081,620,89,143,35,223,164,0,16,0,0,601,0,228,0,1968,2371,3200,5287,0,494,485,485
182,0x18943a39d3aa70052d9ef166e6847e862b0e6a17,0xbc46bfeca1ec552306f6ec0b3236dae933c953d2,205,1654755002,0,0,0,0,5.261853366,5697,3.03,,235,190,589,269,449,359,340,370,359,215,377,0,0,449,0,1732,3375,4201,0,0,96,39,27
183,0x8e9634c8b397d46dbda71e5f3d6243a3ca0cee56,0xc2c0dba089d95563e83b86436323fe499f5d6cfb,135,1654754944,1,0,0,0,2.10E-05,5707,3.1,,179,17,0,188,107,0,89,0,509,629,341,0,287,0,0,491,1718,2346,3410,0,108,45,78
184,0xd57557c86ec038bbb5c4f418335a60e7df804678,0xad2bfc75027a23ca292fed6fda78059e79f4dd59,148,1654754221,1,0,0,0,0.096152296,4908,2.31,,563,443,0,89,35,347,114,0,378,54,459,2904,359,179,0,1130,2023,5924,8481,0,51,45,-14
185,0x38aa4564a50a993df9569e2524950023a89e09a5,0xf18e4a79dd8d79b5844670c3eaea7eb1545ef02e,59,1654753205,1,0,0,0,0.001953543,4740,2.6,,179,3898,0,89,0,141,0,0,0,0,0,0,0,0,0,4166,4307,4307,0,0,28,0,0
186,0x84c00133e81162374d586f230a32f158e6d95761,0x87120069d972835e81e2d0d910a74306fa4a8ca7,35,1654751703,0,0,0,0,2.413687103,3883,1.91,,1093,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0xbcdf9675b1339cedbba78c463025a7399cb772ae,0x9c5f475c896be06bd6d79c62b3631dee2696d9e1,345,1654751702,0,0,0,0,6.388199803,5824,3.1,,361,0,180,0,392,180,630,539,0,899,449,799,269,269,359,933,3181,5326,0,0,267,98,43
188,0x0024e74a336fcbf03f27b418c10da1fa89f7c50d,0x066b24057d1cd0dfce1527f83a6d322e1ef726cb,148,1654751640,1,1,0,0,1.00E-18,126732,42.07,,3726,0,450,954,0,0,0,0,0,0,0,1801,0,0,0,5130,5130,6931,0,0,127,127,121
189,0xd6c5aa6d09f694e5344abedc37553fae2cb6ecb7,0xa0898384d8e5315e1d1ee2a93019acca2bb24c2d,30,1654750024,1,1,0,0,5.03E-12,5386,3,,196,0,177,89,143,0,89,0,53,0,182,0,0,179,89,605,747,1197,0,0,8,13,0
190,0xd2ce2ced9e1937d832fa40a3bbefd6889c7ec419,0x51c74873ae40878577daeca858df61c9ef22a228,1916,1654749602,0,0,0,0,879733728.1,3563,1.98,,599,686,107,432,479,176,71,0,0,0,0,0,0,420,672,2303,2550,3642,11870,0,746,723,535
191,0x84e73597fe9d21462cf7070fa364fa0f35ecd7ed,0xb7952d623c87f84c119977d49c83a0afcffd409a,55,1654748160,1,1,0,0,6.51E-15,5456,3.06,,107,0,53,107,0,0,0,0,0,0,0,60,0,230,309,267,267,866,2244,0,49,49,24
192,0x0a6e6143fcc90ff5adf261e5ce0d14e88c6faf1b,0x0e5f1b0b7cb2a220c5b68ba098633fc207444db1,56,1654744201,0,0,0,0,2.105946515,3628,2.02,,72,0,125,0,0,40,41,0,35,0,0,70,32,0,0,197,313,415,0,0,53,53,37
193,0xd4d327427c6e339369d2281211cce5535bf37f85,0xa2345d52ce98091bfcf4e3d3de248ea933737223,7,1654742525,0,0,0,0,77171873.9,2718,1.52,,83,53,0,0,0,0,48,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0
194,0xf58f85d57ebab6606982f8e3e57b4769d5d295f2,0xad95497a983ef6ff3b958f5917d25222fbab01b3,20,1654738682,0,0,0,0,1.01E+15,60744,32.4,,1678,1188,1432,2720,802,458,1607,1416,0,0,1783,99,0,733,0,7820,11301,13916,15918,0,0,3,4
195,0x014d9917ec9adbdb8b0631e6978a3f7fb1be9b42,0x8ac6eb034c765456e04a3cd028f721339ad4029c,3,1654738385,1,1,0,0,4.62E-14,3668,2.04,,71,17,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0xcaa81412c59f582b99d98ea8b312ccafaca92117,0x71e6fd7bc439944821cfc251a24a5b749b18b865,0,1654738083,0,0,0,0,4000.040787,457264,9.05,,196271,0,125,107,878,1075,0,0,0,1792,0,3496,0,0,2548,197381,200248,206292,216301,0,514,394,196
